,CL_integral,CL_max_rh,CL_max_rhi,CL_mean_temp,CL_min_hght,Date & time (UTC),IOP,Primary p-type,Secondary p-type,WL_depth_1,WL_depth_2,WL_integral,WL_max_hght,WL_mean_temp,bot_WL_hght,bot_cl_hght,cl_base_hght,cl_depth_hght,first_temp,manobs_with_mix,max_WL_temp,min_CL_temp,site,site_for_title,top_WL_hght,top_cl_hght,two_files,wl_depth_hght,rounded_time,site_date,Sounding,file,pr,temp_2m,relative_humidity
771,-2728.105343439611,92.92580645161289,92.81174252982555,-3.475293431133263,0.0,2022-02-18 03:20:00,IOP4,PL,,,,279.95047756433416,1430.0,0.6828060428398393,1025.0,0.0,0.0,780.0,-2.7513184672006923,PL,1.1040188490491354,-5.956080850362428,Gault,Gault,1430.0,780.0,"soundings_wintremix/upperair.sounding.202202180100.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt",405.0,2022-02-18 03:20:00,Gault2022-02-18 03:20:00,False,,1.9686,-2.8053011999999997,97.14412
772,-3050.3786044424373,93.04193548387096,93.13409317056828,-3.8129732555530467,0.0,2022-02-18 03:30:00,IOP4,PL,,,,278.8083067323146,1435.0,0.6884155721785545,1035.0,0.0,0.0,795.0,-3.106412643429313,PL,1.0828189817802283,-6.417714136579816,Gault,Gault,1435.0,795.0,"soundings_wintremix/upperair.sounding.202202180100.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt",400.0,2022-02-18 03:30:00,Gault2022-02-18 03:30:00,False,,1.6823000000000001,-3.0197304,96.48139499999999
773,-3213.226137086157,93.1,93.2956423809665,-4.016532671357696,0.0,2022-02-18 03:40:00,IOP4,PL,,,,278.4727797550473,1435.0,0.6961819493876183,1040.0,0.0,0.0,795.0,-3.4166666666666665,PL,1.072219048145775,-6.855485118277498,Gault,Gault,1435.0,795.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",395.0,2022-02-18 03:40:00,Gault2022-02-18 03:40:00,True,upperair.sounding.202202180335.McGill-Gault.txt,1.3815,-3.3759872,94.19262699999999
774,-3236.4562841999464,97.3443503025988,97.05588335761674,-3.807595628470525,0.0,2022-02-18 03:50:00,IOP4,PL,,,,310.97562157849336,1470.0,0.7067627763147577,1035.0,0.0,0.0,845.0,-3.4899999999999998,PL,1.1311742009256422,-6.810615687640395,Gault,Gault,1470.0,845.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",435.0,2022-02-18 03:50:00,Gault2022-02-18 03:50:00,False,,1.4545,-3.5218200000000004,95.970488
775,-3334.751260119509,98.65762486126526,98.54833903491819,-3.2219818938352747,0.0,2022-02-18 04:00:00,IOP4,PL,,,,342.6706752300667,1515.0,0.7065374747011686,1035.0,0.0,0.0,1030.0,-3.5633333333333335,PL,1.1965750445750467,-6.780702733882328,Gault,Gault,1515.0,1030.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",480.0,2022-02-18 04:00:00,Gault2022-02-18 04:00:00,False,,1.4665,-3.4809655999999998,95.925119
776,-3347.504143089479,98.88135405105439,98.90998917809966,-3.2343035198932166,0.0,2022-02-18 04:10:00,IOP4,PL,,,,382.7097452734985,1550.0,0.7359802793721125,1035.0,0.0,0.0,1030.0,-3.6366666666666667,PL,1.2619758882244512,-6.75078978012426,Gault,Gault,1550.0,1030.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",515.0,2022-02-18 04:10:00,Gault2022-02-18 04:10:00,False,,1.2614,-3.4748210999999998,96.22440900000001
777,-3360.257026059451,99.10508324084351,99.27246830828037,-3.24662514595116,0.0,2022-02-18 04:20:00,IOP4,PL,,,,429.7637682242689,1580.0,0.7813886694986708,1035.0,0.0,0.0,1030.0,-3.71,PL,1.3273767318738556,-6.720876826366191,Gault,Gault,1580.0,1030.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",545.0,2022-02-18 04:20:00,Gault2022-02-18 04:20:00,False,,1.5224,-3.4719662999999996,95.736414
778,-3373.31296994749,99.32881243063264,99.63577806368333,-3.307169578379892,0.0,2022-02-18 04:30:00,IOP4,PL,,,,484.38803661053436,1625.0,0.7940787485418596,1020.0,0.0,0.0,1015.0,-3.783333333333333,PL,1.392777575523258,-6.690963872608124,Gault,Gault,1625.0,1015.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",605.0,2022-02-18 04:30:00,Gault2022-02-18 04:30:00,False,,1.6396000000000002,-3.4621837999999996,95.26160899999999
779,-3385.280775569642,99.55254162042175,99.99992008486667,-3.544796623633134,0.0,2022-02-18 04:40:00,IOP4,PL,,,,545.8784168063933,1665.0,0.8334021630631958,1015.0,0.0,0.0,950.0,-3.8566666666666665,PL,1.4905588264546583,-6.661050918850055,Gault,Gault,1665.0,950.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",650.0,2022-02-18 04:40:00,Gault2022-02-18 04:40:00,False,,1.124,-3.4575589,95.144233
780,-3402.9702178867474,99.77627081021087,100.36489601471963,-3.5820739135649964,0.0,2022-02-18 04:50:00,IOP4,PL,,,,613.9664576997516,1700.0,0.8708744080847545,1000.0,0.0,0.0,945.0,-3.9299999999999993,PL,1.6154637424433447,-6.6311379650919875,Gault,Gault,1700.0,945.0,"soundings_wintremix/upperair.sounding.202202180335.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt",700.0,2022-02-18 04:50:00,Gault2022-02-18 04:50:00,False,,1.5189,-3.4476736000000003,94.951697
781,-3442.832307253146,100.0,100.79736482054176,-3.6240340076348905,0.0,2022-02-18 05:00:00,IOP4,PL,,,,694.420337505748,1735.0,0.879013085450314,950.0,0.0,0.0,945.0,-3.89,PL,1.7415659167790754,-7.237342789715628,Gault,Gault,1735.0,945.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",785.0,2022-02-18 05:00:00,Gault2022-02-18 05:00:00,False,,1.8169,-3.5061256999999997,95.214617
782,-3442.832307253146,100.0,100.79736482054176,-3.6240340076348905,0.0,2022-02-18 05:10:00,IOP4,PL,,,,694.420337505748,1735.0,0.879013085450314,950.0,0.0,0.0,945.0,-4.05770202020202,PL,1.7415659167790754,-7.237342789715628,Gault,Gault,1735.0,945.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",785.0,2022-02-18 05:10:00,Gault2022-02-18 05:10:00,True,upperair.sounding.202202180500.McGill-Gault.txt,1.9992,-3.6744335,94.47414599999999
783,-3620.584598415051,99.98840099305029,100.69354964196434,-3.4156458475613682,0.0,2022-02-18 05:20:00,IOP4,PL,,,,596.1136638736441,1755.0,0.8515909483909202,1060.0,0.0,0.0,1055.0,-4.22540404040404,PL,1.5321278635972262,-7.262073886446729,Gault,Gault,1755.0,1055.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",695.0,2022-02-18 05:20:00,Gault2022-02-18 05:20:00,False,,2.2465,-4.0515332,94.164034
784,-3717.7229889847254,99.98260148957543,100.82746010449205,-3.4908197079668786,0.0,2022-02-18 05:30:00,IOP4,PL,,,,556.011679707987,1760.0,0.7943023995828388,1065.0,0.0,0.0,1060.0,-4.39310606060606,PL,1.4274088370063014,-7.27443943481228,Gault,Gault,1760.0,1060.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",695.0,2022-02-18 05:30:00,Gault2022-02-18 05:30:00,False,,1.0652,-4.3438831,93.07236900000001
785,-3817.619342457182,99.97680198610055,101.06360285256476,-3.4864103584083868,0.0,2022-02-18 05:40:00,IOP4,PL,,,,519.1509362417651,1780.0,0.7523926612199494,1095.0,0.0,0.0,1090.0,-4.560808080808081,PL,1.3226898104153757,-7.28680498317783,Gault,Gault,1780.0,1090.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",685.0,2022-02-18 05:40:00,Gault2022-02-18 05:40:00,False,,0.9487,-4.695525399999999,93.212136
786,-3920.394842165142,99.9710024826257,101.30848805235871,-3.5160491857983334,0.0,2022-02-18 05:50:00,IOP4,PL,,,,486.5131941457124,1800.0,0.7050915857184239,1115.0,0.0,0.0,1110.0,-4.728510101010102,PL,1.2220164718220177,-7.299170531543382,Gault,Gault,1800.0,1110.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",685.0,2022-02-18 05:50:00,Gault2022-02-18 05:50:00,False,,1.9918,-4.9699049,92.492835
787,-4024.3137648211177,99.96520297915085,101.55399666198652,-3.5931372900188547,0.0,2022-02-18 06:00:00,IOP4,PL,,,,456.0733099146095,1810.0,0.6562205898051936,1120.0,0.0,0.0,1115.0,-4.8962121212121215,PL,1.1226385578515667,-7.311536079908932,Gault,Gault,1810.0,1115.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",690.0,2022-02-18 06:00:00,Gault2022-02-18 06:00:00,False,,2.0073,-5.0768,92.010438
788,-4128.960869258028,99.95940347567598,101.80013001503963,-3.6539476719097594,0.0,2022-02-18 06:10:00,IOP4,PL,,,,426.89853123802004,1820.0,0.6232095346540439,1140.0,0.0,0.0,1125.0,-5.063914141414141,PL,1.023813526905418,-7.323901628274483,Gault,Gault,1820.0,1125.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",680.0,2022-02-18 06:10:00,Gault2022-02-18 06:10:00,False,,1.2921,-5.232185899999999,94.863122
789,-4234.93585296647,99.95360397220112,102.04688944458752,-3.6986339327218083,0.0,2022-02-18 06:20:00,IOP4,PL,,,,400.0134807658596,1830.0,0.5797296822693617,1145.0,0.0,0.0,1140.0,-5.231616161616161,PL,0.9299663204596491,-7.503167755267543,Gault,Gault,1830.0,1140.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",685.0,2022-02-18 06:20:00,Gault2022-02-18 06:20:00,False,,2.0032,-5.5314404,90.875373
790,-4341.107317324356,99.94780446872628,102.29427628313299,-3.7913601024666863,0.0,2022-02-18 06:30:00,IOP4,PL,,,,374.17869685732495,1850.0,0.5270122490948237,1145.0,0.0,0.0,1140.0,-5.399318181818182,PL,0.8365966367285335,-7.748166240054199,Gault,Gault,1850.0,1140.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",705.0,2022-02-18 06:30:00,Gault2022-02-18 06:30:00,False,,1.4995,-5.6981416000000005,91.29336
791,-4447.279877529005,99.9420049652514,102.54229186257176,-3.8671998935034835,0.0,2022-02-18 06:40:00,IOP4,PL,,,,349.00659165921655,1855.0,0.4915585798017135,1150.0,0.0,0.0,1145.0,-5.567020202020203,PL,0.7864280355122967,-7.993164724840854,Gault,Gault,1855.0,1145.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",705.0,2022-02-18 06:40:00,Gault2022-02-18 06:40:00,False,,1.8477000000000001,-5.9206232,91.162508
792,-4553.754349620013,99.93620546177654,102.79093751414942,-3.9597863909739255,0.0,2022-02-18 06:50:00,IOP4,PL,,,,324.9415372193597,1870.0,0.44819522375084103,1150.0,0.0,0.0,1145.0,-5.734722222222222,PL,0.7731222276822007,-8.238163209627508,Gault,Gault,1870.0,1145.0,"soundings_wintremix/upperair.sounding.202202180500.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202180700.McGill-Gault.txt",720.0,2022-02-18 06:50:00,Gault2022-02-18 06:50:00,False,,2.2960000000000003,-6.0347072,91.53844000000001
793,,,,,,2022-02-18 07:00:00,IOP4,PL,,,,,,,,,,,,PL,,,Gault,Gault,,,,,2022-02-18 07:00:00,Gault2022-02-18 07:00:00,False,,2.0493,-6.1682866,90.25897599999999
794,-4673.304934129361,99.95632653061224,103.0646194355411,-4.063743420982053,0.0,2022-02-18 07:10:00,IOP4,PL,,,,303.00661291438774,1880.0,0.45224867599162344,1215.0,0.0,0.0,1145.0,,PL,0.816334529914286,-9.050898060155193,Gault,Gault,1880.0,1145.0,,665.0,2022-02-18 07:10:00,Gault2022-02-18 07:10:00,True,upperair.sounding.202202180700.McGill-Gault.txt,3.5414000000000003,-6.2257247,90.264625
795,,,,,,2022-02-18 07:20:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Gault,Gault,,,,,2022-02-18 07:20:00,Gault2022-02-18 07:20:00,False,,3.2969999999999997,-6.3264830000000005,90.014846
796,,,,,,2022-02-18 07:30:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Gault,Gault,,,,,2022-02-18 07:30:00,Gault2022-02-18 07:30:00,False,,3.8538000000000006,-6.446958700000001,89.739981
797,,,,,,2022-02-18 07:40:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Gault,Gault,,,,,2022-02-18 07:40:00,Gault2022-02-18 07:40:00,False,,3.8,-6.5485398,88.524259
798,,,,,,2022-02-18 07:50:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Gault,Gault,,,,,2022-02-18 07:50:00,Gault2022-02-18 07:50:00,False,,3.0758,-6.6763375,88.636657
799,,,,,,2022-02-18 08:00:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Gault,Gault,,,,,2022-02-18 08:00:00,Gault2022-02-18 08:00:00,False,,6.9117999999999995,-6.971940399999999,88.844353
800,,,,,,2022-02-18 08:10:00,IOP4,SN,,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 08:10:00,Gault2022-02-18 08:10:00,False,,7.624899999999999,-7.480697600000001,88.914706
801,,,,,,2022-02-18 08:20:00,IOP4,SN,SN,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 08:20:00,Gault2022-02-18 08:20:00,False,,8.3919,-7.6558037,91.18446300000001
802,,,,,,2022-02-18 08:30:00,IOP4,SN,SN,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 08:30:00,Gault2022-02-18 08:30:00,False,,5.9825,-7.796498,91.411592
803,,,,,,2022-02-18 08:40:00,IOP4,SN,,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 08:40:00,Gault2022-02-18 08:40:00,False,,5.9381,-7.978019999999999,91.21218
804,,,,,,2022-02-18 08:50:00,IOP4,SN,,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 08:50:00,Gault2022-02-18 08:50:00,False,,7.7349000000000006,-8.3035724,90.45124100000001
805,,,,,,2022-02-18 09:00:00,IOP4,SN,,,,,,,,,,,,SN,,,Gault,Gault,,,,,2022-02-18 09:00:00,Gault2022-02-18 09:00:00,False,,5.469333333333334,-8.574462166666667,92.23983666666668
806,,,,,,2022-02-22 22:00:00,IOP5,FZRA,FZRA,,,,,,,,,,,FZRA,,,Gault,Gault,,,,,2022-02-22 22:00:00,Gault2022-02-22 22:00:00,False,,2.87,-5.5322398,94.170766
807,,,,,,2022-02-22 22:10:00,IOP5,FZRA,FZRA,,,,,,,,,,,FZRA,,,Gault,Gault,,,,,2022-02-22 22:10:00,Gault2022-02-22 22:10:00,False,,1.8021,-5.6325245,96.085059
808,-983.4170861215648,99.71456310679612,105.55149768546868,-3.711007872156849,0.0,2022-02-22 22:20:00,IOP5,FZRA,FZRA,,,5889.970774843057,2060.0,3.2722059860239203,265.0,0.0,0.0,260.0,-5.545436893203884,FZRA,5.6835943469019155,-7.641286930719382,Gault,Gault,2060.0,260.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1795.0,2022-02-22 22:20:00,Gault2022-02-22 22:20:00,False,,0.7141,-5.8257838,97.631546
809,-1005.854039463409,100.0,106.01431090475398,-3.795675620616638,0.0,2022-02-22 22:30:00,IOP5,FZRA,FZRA,,,5886.396116671313,2060.0,3.2702200648173965,265.0,0.0,0.0,260.0,-5.096893203883495,FZRA,5.7190411436843345,-7.808827189209213,Gault,Gault,2060.0,260.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1795.0,2022-02-22 22:30:00,Gault2022-02-22 22:30:00,True,upperair.sounding.202202222217.McGill-Gault.txt,0.9097999999999999,-5.8012575,98.73405
810,-834.4897646591535,97.81165048543689,102.49167828181194,-3.2095760179198214,0.0,2022-02-22 22:40:00,IOP5,FZRA,,,,5914.454196804569,2060.0,3.2767059262075167,260.0,0.0,0.0,255.0,-4.648349514563106,FZRA,5.488901672467241,-6.524351874120505,Gault,Gault,2060.0,255.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1800.0,2022-02-22 22:40:00,Gault2022-02-22 22:40:00,False,,0.9690999999999999,-5.5198972,99.750959
811,-760.5002178751216,96.86019417475728,101.30362986589218,-2.982353795588713,0.0,2022-02-22 22:50:00,IOP5,FZRA,,,,5927.170021732499,2060.0,3.2746795700179554,255.0,0.0,0.0,250.0,-4.199805825242718,FZRA,5.4167096488977675,-5.965884345821068,Gault,Gault,2060.0,250.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1805.0,2022-02-22 22:50:00,Gault2022-02-22 22:50:00,False,,0.714,-4.9458952,99.917068
812,-687.2997295926965,96.78912505356728,100.76656509479209,-2.6952930572262606,0.0,2022-02-22 23:00:00,IOP5,FZRA,,,,5940.674905162034,2060.0,3.282140831581234,255.0,0.0,0.0,250.0,-3.75126213592233,FZRA,5.344517625328291,-5.407416817521629,Gault,Gault,2060.0,250.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1805.0,2022-02-22 23:00:00,Gault2022-02-22 23:00:00,False,,0.3782,-4.842817200000001,99.92326299999999
813,-615.489147307432,96.81665838990453,100.23235231789273,-2.5122006012548246,0.0,2022-02-22 23:10:00,IOP5,FZRA,,,,5955.56969458873,2060.0,3.272291040982819,245.0,0.0,0.0,240.0,-3.3027184466019417,FZRA,5.2723256017588165,-4.848949289222191,Gault,Gault,2060.0,240.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1815.0,2022-02-22 23:10:00,Gault2022-02-22 23:10:00,False,,0.2808,-4.1396417,99.91860299999999
814,-545.2060671492122,96.93992812196295,99.75985052931526,-2.271691946455051,0.0,2022-02-22 23:20:00,IOP5,FZRA,,,,5971.991986142471,2060.0,3.272324375968477,240.0,0.0,0.0,235.0,-2.8541747572815535,FZRA,5.200133578189341,-4.290481760922753,Gault,Gault,2060.0,235.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1820.0,2022-02-22 23:20:00,Gault2022-02-22 23:20:00,False,,0.1578,-3.7579328000000003,99.589872
815,-477.1973544405621,97.62725521404272,99.33181119802111,-2.272368354478867,0.0,2022-02-22 23:30:00,IOP5,FZRA,,,,5989.922071704527,2070.0,3.2465702285661395,230.0,0.0,0.0,205.0,-2.405631067961165,FZRA,5.1279415546198654,-3.943364456318327,Gault,Gault,2070.0,205.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1840.0,2022-02-22 23:30:00,Gault2022-02-22 23:30:00,False,,0.2672,-3.0557724,99.922846
816,-418.6973917665888,98.31458230612247,99.00690085288517,-2.2632291446842636,0.0,2022-02-22 23:40:00,IOP5,FZRA,,,,6019.009701268027,2070.0,3.1846612176021307,185.0,0.0,0.0,180.0,-1.9570873786407768,FZRA,5.055749531050391,-3.602467652425737,Gault,Gault,2070.0,180.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1885.0,2022-02-22 23:40:00,Gault2022-02-22 23:40:00,False,,0.4032,-2.6989114,99.92274499999999
817,-365.23652863684976,99.00190939820224,99.44007810758247,-2.0290918257602764,0.0,2022-02-22 23:50:00,IOP5,FZRA,FZRA,,,6052.331642124445,2070.0,3.193842555210789,180.0,0.0,0.0,175.0,-1.5085436893203883,FZRA,4.983557507480915,-3.2615708485331467,Gault,Gault,2070.0,175.0,"soundings_wintremix/upperair.sounding.202202222217.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt",1890.0,2022-02-22 23:50:00,Gault2022-02-22 23:50:00,False,,0.7666000000000001,-2.0621382,99.92234900000001
818,-313.0824237336438,99.50782608695653,99.87175559311648,-1.7890424213351075,0.0,2022-02-23 00:00:00,IOP5,FZRA,FZRA,,,6086.652141387629,2070.0,3.2035011270461204,175.0,0.0,0.0,170.0,-1.94,FZRA,4.92488974202231,-2.9206740446405566,Gault,Gault,2070.0,170.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1895.0,2022-02-23 00:00:00,Gault2022-02-23 00:00:00,False,,0.9638,-2.0862055,99.920726
819,-313.0824237336438,99.50782608695653,99.87175559311648,-1.7890424213351075,0.0,2022-02-23 00:10:00,IOP5,FZRA,FZRA,,,6086.652141387629,2070.0,3.2035011270461204,175.0,0.0,0.0,170.0,-1.9166115702479338,FZRA,4.92488974202231,-2.9206740446405566,Gault,Gault,2070.0,170.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1895.0,2022-02-23 00:10:00,Gault2022-02-23 00:10:00,True,upperair.sounding.202202230000.McGill-Gault.txt,1.1703,-1.6300763,99.927262
820,-266.57019571369517,99.03195652173915,99.39236021376682,-1.5232582612211152,0.0,2022-02-23 00:20:00,IOP5,FZRA,FZRA,,,6247.497108699017,2075.0,3.27952604131182,175.0,0.0,0.0,170.0,-1.8932231404958677,FZRA,4.9110549656267235,-3.012777208186035,Gault,Gault,2075.0,170.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1900.0,2022-02-23 00:20:00,Gault2022-02-23 00:20:00,False,,1.4060000000000001,-0.88660777,99.92301599999999
821,-243.37862392647529,98.51672232645403,99.15345268954249,-1.4316389642733842,0.0,2022-02-23 00:30:00,IOP5,FZRA,FZRA,,,6328.562929882935,2095.0,3.279048150198412,170.0,0.0,0.0,165.0,-1.8698347107438018,FZRA,4.938611430437859,-3.0645961826896766,Gault,Gault,2095.0,165.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1925.0,2022-02-23 00:30:00,Gault2022-02-23 00:30:00,False,,1.9166,-0.9322200199999999,99.92546
822,-220.7323763331509,98.45593205128205,98.91507054558387,-1.2984257431361816,0.0,2022-02-23 00:40:00,IOP5,FZRA,FZRA,,,6409.570834093864,2095.0,3.3210211575615873,170.0,0.0,0.0,165.0,-1.8464462809917355,FZRA,4.978399132856531,-3.116415157193318,Gault,Gault,2095.0,165.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1925.0,2022-02-23 00:40:00,Gault2022-02-23 00:40:00,False,,1.8381,-0.60937788,99.92087799999999
823,-198.08612873982653,98.46822756410256,98.67721273597817,-1.1652125219989795,0.0,2022-02-23 00:50:00,IOP5,FZRA,FZRA,,,6490.578738304795,2095.0,3.362994164924764,170.0,0.0,0.0,165.0,-1.8230578512396696,FZRA,5.019560265412811,-3.16823413169696,Gault,Gault,2095.0,165.0,"soundings_wintremix/upperair.sounding.202202230000.McGill-Gault.txt,soundings_wintremix/upperair.sounding.202202230200.McGill-Gault.txt",1925.0,2022-02-23 00:50:00,Gault2022-02-23 00:50:00,False,,2.8213,-0.32867278,99.92115
